wall_time,sim_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/cmd_vel_nav_sim_hz,panther/cmd_vel_nav_sim_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/amcl_pose_sim_hz,panther/amcl_pose_sim_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/plan_sim_hz,panther/plan_sim_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/local_costmap_sim_hz,panther/local_costmap_sim_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/velodyne_filtered_sim_hz,panther/velodyne_filtered_sim_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/cmd_vel_nav_sim_hz,panther2/cmd_vel_nav_sim_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/amcl_pose_sim_hz,panther2/amcl_pose_sim_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/plan_sim_hz,panther2/plan_sim_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/local_costmap_sim_hz,panther2/local_costmap_sim_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/velodyne_filtered_sim_hz,panther2/velodyne_filtered_sim_jitter_ms,panther2/path_length_m,panther3/cmd_vel_nav_hz,panther3/cmd_vel_nav_jitter_ms,panther3/cmd_vel_nav_sim_hz,panther3/cmd_vel_nav_sim_jitter_ms,panther3/amcl_pose_hz,panther3/amcl_pose_jitter_ms,panther3/amcl_pose_sim_hz,panther3/amcl_pose_sim_jitter_ms,panther3/plan_hz,panther3/plan_jitter_ms,panther3/plan_sim_hz,panther3/plan_sim_jitter_ms,panther3/local_costmap_hz,panther3/local_costmap_jitter_ms,panther3/local_costmap_sim_hz,panther3/local_costmap_sim_jitter_ms,panther3/velodyne_filtered_hz,panther3/velodyne_filtered_jitter_ms,panther3/velodyne_filtered_sim_hz,panther3/velodyne_filtered_sim_jitter_ms,panther3/path_length_m
1788357169.636,238.000,282.8,10.00,3.55,21.60,11.49,1.15,27.87,2.50,0.00,0.97,0.00,2.08,31.11,0.83,0.00,1.81,26.40,5.18,215.06,10.56,99.86,3.316,9.99,6.02,21.43,9.18,0.50,0.00,1.88,188.56,0.97,0.00,2.07,33.53,0.83,0.00,1.80,28.16,5.18,214.51,10.56,99.86,0.291,10.01,4.60,21.56,10.40,1.12,0.00,2.50,0.00,0.98,0.00,2.10,26.74,0.83,0.00,1.80,33.52,5.19,214.07,10.56,99.86,0.221
1788357171.602,239.000,284.8,10.00,1.58,20.53,9.25,1.30,15.91,2.50,0.00,0.97,0.00,2.07,34.53,1.00,0.00,1.81,36.12,5.62,192.97,10.56,99.86,2.499,10.03,4.04,20.45,10.30,0.64,0.00,1.43,100.00,0.99,0.00,2.07,32.06,0.98,0.00,1.79,31.72,5.63,193.17,10.56,99.86,0.100,10.02,1.20,20.58,10.57,0.88,0.00,1.88,94.28,0.97,0.00,2.01,21.61,1.00,0.00,1.81,39.60,5.62,193.21,10.56,99.86,0.071
1788357173.796,240.000,287.0,10.02,6.67,20.71,8.26,1.15,51.61,2.50,0.00,0.97,0.00,1.98,22.86,0.84,0.00,1.84,37.85,5.11,218.04,10.56,99.86,1.715,10.00,5.26,20.79,9.07,2.16,4.75,2.22,259.81,0.97,0.00,2.02,19.87,0.83,0.00,1.82,31.16,5.10,217.94,10.56,99.86,0.071,10.00,1.56,20.88,11.97,2.30,36.69,3.33,152.75,0.97,0.00,2.01,23.41,0.83,0.00,1.84,37.67,5.10,218.01,10.56,99.86,0.050
1788357175.833,241.000,289.0,10.01,1.54,21.26,10.39,1.16,12.03,2.50,0.00,0.97,0.00,2.07,29.58,0.83,0.00,1.78,31.72,5.52,201.85,10.56,99.86,0.907,10.01,4.10,21.21,8.58,2.44,11.86,5.00,0.00,0.97,0.00,2.08,24.23,0.85,0.00,1.78,27.78,5.51,201.02,10.56,99.86,0.071,10.00,1.47,21.13,11.90,2.44,14.56,5.00,0.00,0.98,0.00,2.05,19.87,0.83,0.00,1.78,29.45,5.52,201.25,10.56,99.86,0.100
1788357177.902,242.000,291.1,10.00,6.90,20.58,12.29,1.26,37.27,2.50,0.00,0.97,0.00,2.02,34.58,0.83,0.00,1.69,13.20,5.48,203.15,10.56,99.86,0.212,9.98,3.73,20.53,10.15,2.44,67.46,5.00,0.00,0.97,0.00,2.01,32.66,0.83,0.00,1.71,17.99,5.48,185.09,10.56,99.86,0.000,10.37,22.90,20.88,12.76,1.89,210.29,4.44,66.14,1.12,140.67,2.18,62.89,0.83,0.00,1.72,16.76,5.48,202.22,10.56,99.86,23.727
1788357180.166,243.000,293.3,10.00,3.51,21.59,11.90,1.65,208.87,2.78,149.67,0.97,0.00,2.04,30.77,0.83,0.00,1.82,36.81,4.90,225.52,10.56,99.86,0.050,10.51,21.29,22.13,12.84,1.65,212.64,4.44,66.14,1.55,374.05,2.65,161.08,0.83,0.00,1.81,36.12,4.91,225.75,10.56,99.86,24.521,10.00,2.32,22.03,13.39,2.19,4.10,3.33,152.75,0.97,0.00,2.26,55.67,0.83,0.00,1.79,21.75,4.91,225.29,10.56,99.86,23.682
1788357182.198,244.000,295.4,10.00,1.54,21.47,10.72,2.48,15.20,4.44,66.14,0.98,0.00,2.11,19.67,1.00,0.00,1.87,32.71,5.59,198.93,10.56,99.86,0.050,10.01,6.54,21.89,13.06,2.52,10.88,3.89,90.35,0.96,0.00,2.54,171.38,1.00,0.00,1.90,26.60,5.59,198.08,10.56,99.86,24.150,10.00,0.50,21.52,11.68,1.87,168.87,4.38,69.99,0.97,0.00,2.06,33.87,1.00,0.00,1.88,13.20,5.58,198.12,10.56,99.86,23.075
1788357184.416,245.000,297.6,9.99,2.43,21.17,10.81,2.37,16.04,5.00,0.00,0.99,0.00,2.10,36.26,0.82,0.00,1.87,33.36,5.17,214.98,10.56,99.86,0.000,10.01,5.12,21.17,11.46,1.15,49.27,3.33,100.00,0.97,0.00,2.00,19.60,0.83,0.00,1.84,31.04,5.17,215.33,10.56,99.86,23.393,10.00,3.07,21.26,10.86,1.15,50.88,2.78,80.00,0.96,0.00,2.01,28.62,0.83,0.00,1.86,24.07,5.17,215.53,10.56,99.86,22.300
1788357186.547,246.000,299.7,10.30,27.51,22.07,11.94,1.73,227.00,3.89,90.35,1.07,124.61,2.30,58.27,0.84,0.00,1.85,27.78,5.20,214.13,10.56,99.86,15.185,10.00,4.95,21.76,9.46,1.11,67.94,2.50,0.00,0.96,0.00,2.13,25.98,0.83,0.00,1.73,24.07,5.20,214.36,10.56,99.86,22.636,10.00,2.70,21.81,10.92,1.11,73.06,2.50,0.00,0.96,0.00,2.12,20.47,0.84,0.00,1.84,20.74,5.20,213.58,10.56,99.86,21.753
1788357188.599,247.000,301.8,10.03,7.68,21.13,10.79,1.86,205.95,3.75,94.28,0.96,0.00,2.12,72.19,0.84,0.00,1.76,30.35,5.50,201.60,10.56,99.86,14.530,10.01,3.55,20.83,7.55,1.23,7.05,2.50,0.00,0.96,0.00,2.06,38.41,0.83,0.00,1.69,5.66,5.49,201.20,10.56,99.86,21.908,10.00,2.29,20.96,11.01,1.23,7.48,2.50,0.00,0.94,0.00,2.06,28.48,0.83,0.00,1.76,29.63,5.50,201.59,10.56,99.86,21.030
1788357190.911,248.000,304.1,10.00,10.88,21.81,10.54,1.08,11.87,2.78,80.00,0.97,0.00,2.04,33.05,0.82,0.00,1.79,26.60,4.84,230.25,10.56,99.86,13.922,9.97,8.89,21.81,9.92,1.09,51.14,2.50,0.00,0.96,0.00,2.10,31.03,0.83,0.00,1.80,36.42,4.83,229.79,10.56,99.86,21.060,10.00,2.72,21.67,11.09,1.10,59.81,2.50,0.00,0.95,0.00,2.08,28.71,0.84,0.00,1.79,40.31,4.83,230.23,10.56,99.86,20.118
1788357192.958,249.000,306.1,10.14,11.02,21.81,9.89,1.18,5.26,2.50,0.00,0.96,0.00,2.11,18.00,0.83,0.00,1.83,29.63,5.48,202.93,10.56,99.86,13.306,10.01,4.32,21.76,10.11,1.22,7.53,2.50,0.00,0.96,0.00,2.11,28.62,0.83,0.00,1.83,32.71,5.48,202.23,10.56,99.86,20.777,9.99,0.52,21.81,10.47,1.22,6.58,2.50,0.00,0.96,0.00,2.09,27.62,0.83,0.00,1.84,32.71,5.48,202.60,10.56,99.86,19.436
1788357195.123,250.000,308.3,10.02,3.68,21.17,10.00,1.21,25.65,2.50,0.00,0.96,0.00,2.00,13.08,0.83,0.00,1.76,21.00,5.37,206.68,10.56,99.86,12.553,10.02,1.62,21.00,9.91,1.21,11.94,2.50,0.00,0.96,0.00,2.00,27.77,0.83,0.00,1.76,25.51,5.37,206.80,10.56,99.86,19.927,10.00,4.08,21.08,9.18,1.21,11.34,2.50,0.00,0.97,0.00,2.02,20.98,0.83,0.00,1.73,16.76,5.36,206.81,10.56,99.86,18.928
1788357197.308,251.000,310.5,10.02,3.90,21.63,13.03,1.06,26.21,2.50,0.00,0.96,0.00,2.10,36.00,0.84,0.00,1.81,19.87,5.06,219.36,10.56,99.86,11.863,10.04,2.57,21.81,10.33,1.12,21.14,2.50,0.00,0.95,0.00,2.08,26.44,0.83,0.00,1.80,24.07,5.07,219.75,10.56,99.86,19.227,10.00,2.63,21.76,9.81,1.13,19.06,2.50,0.00,0.96,0.00,2.11,24.08,0.84,0.00,1.84,16.11,5.07,218.19,10.56,99.86,18.351
1788357199.398,252.000,312.6,10.01,1.65,21.30,11.48,1.19,8.88,2.50,0.00,0.97,0.00,2.11,33.03,0.83,0.00,1.81,14.73,5.40,205.98,10.56,99.86,11.114,10.00,2.14,21.30,10.87,1.19,8.86,2.78,80.00,0.96,0.00,2.04,17.29,0.83,0.00,1.80,11.78,5.40,205.15,10.56,99.86,18.482,9.99,4.22,21.43,11.20,1.19,12.56,2.50,0.00,0.97,0.00,2.08,21.42,0.83,0.00,1.82,22.94,5.40,205.05,10.56,99.86,17.788
1788357201.649,253.000,314.8,10.03,3.43,21.63,9.42,1.09,71.09,2.50,0.00,0.96,0.00,2.06,25.04,0.84,0.00,1.81,31.16,4.93,228.82,10.56,99.86,10.478,10.00,3.92,21.76,11.06,1.09,72.66,2.78,80.00,0.96,0.00,2.08,25.51,0.84,0.00,1.82,33.04,4.93,228.94,10.56,99.86,17.855,10.02,2.15,21.81,9.92,1.09,38.39,2.50,0.00,0.97,0.00,2.10,31.11,0.83,0.00,1.79,21.75,4.93,228.31,10.56,99.86,17.192
1788357203.767,254.000,316.9,9.99,1.83,21.81,10.26,1.17,2.49,2.50,0.00,0.97,0.00,2.14,17.89,0.83,0.00,1.85,26.20,5.24,212.69,10.56,99.86,9.871,10.03,1.97,21.89,11.09,1.17,4.69,2.50,0.00,0.96,0.00,2.12,22.52,0.83,0.00,1.85,28.16,5.24,212.45,10.56,99.86,17.178,10.01,3.85,21.81,9.35,1.16,38.41,2.50,0.00,0.97,0.00,2.13,27.04,0.83,0.00,1.85,9.43,5.24,212.12,10.56,99.86,16.549
1788357205.907,255.000,319.1,10.04,5.14,21.21,11.92,1.19,2.03,2.50,0.00,0.97,0.00,2.08,12.45,0.83,0.00,1.75,6.53,5.33,208.30,10.56,99.86,9.188,10.01,2.30,21.30,11.18,1.18,4.80,2.50,0.00,0.97,0.00,2.05,17.66,0.83,0.00,1.76,11.78,5.33,207.71,10.56,99.86,16.397,10.02,1.86,21.21,10.12,1.19,10.56,2.50,0.00,0.97,0.00,2.04,9.54,0.83,0.00,1.76,13.20,4.15,207.25,9.44,99.83,15.877
1788357208.232,256.000,321.4,10.05,10.45,22.31,11.71,2.11,23.85,3.33,100.00,0.96,0.00,2.16,25.06,0.84,0.00,1.88,24.66,4.77,233.39,10.56,99.86,8.775,10.01,8.98,22.31,10.64,1.05,20.74,2.50,0.00,0.96,0.00,2.13,23.22,0.84,0.00,1.88,18.18,4.77,232.92,10.56,99.86,15.777,10.00,3.15,22.27,10.75,1.07,20.04,2.50,0.00,0.96,0.00,2.13,24.06,0.83,0.00,1.77,27.19,4.77,233.15,9.44,99.83,15.222
1788357210.360,257.000,323.5,10.00,3.50,22.27,10.47,1.18,7.83,3.33,100.00,0.97,0.00,2.16,26.00,0.83,0.00,1.89,21.25,5.30,209.62,10.56,99.86,8.171,9.99,7.16,22.18,10.07,1.77,205.30,3.33,100.00,0.97,0.00,2.16,16.61,0.83,0.00,1.88,18.18,5.30,208.22,10.56,99.86,15.124,10.01,0.81,22.31,11.52,1.77,203.54,3.12,97.98,0.96,0.00,2.17,23.49,0.83,0.00,1.78,26.20,5.30,208.25,10.56,99.86,14.547
1788357212.614,258.000,325.8,10.00,14.51,21.98,13.08,1.13,41.07,2.50,0.00,0.97,0.00,2.11,15.59,0.81,0.00,1.79,5.66,4.97,224.14,10.56,99.86,7.577,10.01,10.66,21.81,9.74,1.12,44.64,3.33,100.00,0.96,0.00,2.10,17.52,0.82,0.00,1.79,10.50,4.97,223.80,10.56,99.86,14.474,10.00,0.85,22.00,11.97,1.12,47.86,3.12,97.98,0.98,0.00,2.11,30.38,0.82,0.00,1.79,5.66,4.97,224.79,10.56,99.86,13.547
1788357214.808,259.000,328.0,9.93,3.04,22.04,13.40,1.15,54.51,2.50,0.00,0.97,0.00,2.16,11.09,0.83,0.00,1.87,15.43,5.15,216.22,10.56,99.86,6.992,10.01,1.69,22.27,10.37,1.15,60.24,2.50,0.00,0.97,0.00,2.17,24.72,0.83,0.00,1.87,10.50,5.15,215.72,10.56,99.86,13.824,9.97,3.11,22.18,10.42,1.14,58.40,2.50,0.00,0.96,0.00,2.18,24.56,0.83,0.00,1.87,21.75,5.16,215.39,10.56,99.86,12.947
1788357216.945,260.000,330.1,10.00,2.24,21.63,11.02,1.15,7.09,2.50,0.00,0.97,0.00,2.11,15.84,0.83,0.00,1.82,17.99,5.26,210.65,10.56,99.86,6.345,9.96,2.80,21.72,10.18,1.15,7.91,2.50,0.00,0.97,0.00,2.11,25.04,0.83,0.00,1.82,21.25,5.26,209.29,10.56,99.86,12.842,10.00,0.83,21.76,9.06,1.16,5.40,2.50,0.00,0.96,0.00,2.10,17.75,0.82,0.00,1.79,8.64,5.26,210.35,10.56,99.86,12.300
1788357219.320,261.000,332.5,9.93,8.95,22.31,9.97,1.06,56.64,2.50,0.00,0.97,0.00,2.21,26.98,0.83,0.00,1.87,13.60,4.77,232.87,10.56,99.86,5.471,9.98,3.38,22.49,11.13,1.06,53.43,2.50,0.00,0.97,0.00,2.19,25.04,0.83,0.00,1.87,13.20,4.54,225.49,10.56,99.86,12.232,10.00,0.92,22.59,10.68,1.05,47.27,2.50,0.00,0.96,0.00,2.14,26.74,0.83,0.00,1.89,27.78,4.79,231.43,10.56,99.86,11.650
1788357221.449,262.000,334.6,9.98,4.87,22.59,9.59,1.13,13.46,2.50,0.00,0.97,0.00,2.16,33.53,0.83,0.00,1.85,14.24,5.24,212.13,10.56,99.86,4.848,10.01,6.05,22.55,10.79,1.13,13.38,2.50,0.00,0.97,0.00,2.20,23.39,0.83,0.00,1.85,12.36,5.24,211.93,10.56,99.86,11.582,10.00,1.08,22.55,11.40,1.71,224.34,3.12,97.98,0.97,0.00,2.19,19.80,0.83,0.00,1.87,21.75,5.24,212.59,10.56,99.86,10.951
1788357223.711,263.000,336.9,10.00,5.82,22.09,9.49,1.11,40.67,2.50,0.00,0.97,0.00,2.12,24.49,0.83,0.00,1.84,10.50,4.96,223.31,10.56,99.86,4.215,10.00,5.37,21.85,9.69,1.10,41.78,2.50,0.00,0.97,0.00,2.13,13.11,0.83,0.00,1.84,10.50,4.95,222.88,10.56,99.86,10.932,10.00,1.84,21.94,10.95,1.10,41.74,2.78,80.00,0.97,0.00,2.13,18.63,0.83,0.00,1.82,1.89,4.95,224.91,10.56,99.86,10.233
1788357225.977,264.000,339.1,10.01,3.01,22.73,10.08,1.08,28.83,2.50,0.00,0.97,0.00,2.20,14.00,0.83,0.00,1.90,1.89,5.07,219.94,10.56,99.86,3.508,10.00,4.16,22.77,10.45,1.53,211.45,2.78,80.00,0.98,0.00,2.22,18.22,0.83,0.00,1.90,1.89,5.05,219.41,10.56,99.86,10.244,10.00,0.97,22.68,9.48,1.08,28.91,2.50,0.00,0.96,0.00,2.17,27.33,0.83,0.00,1.88,17.28,5.16,215.50,10.56,99.86,9.570
1788357228.164,265.000,341.3,9.97,2.90,22.18,10.18,1.16,0.00,2.50,0.00,0.97,0.00,2.16,19.67,0.83,0.00,1.84,16.44,5.20,213.57,10.56,99.86,2.853,10.01,1.21,22.13,10.64,1.16,0.27,3.12,97.98,0.97,0.00,2.15,15.59,0.83,0.00,1.86,11.47,5.20,212.88,10.56,99.86,9.195,9.98,1.78,22.31,10.60,1.16,0.96,2.50,0.00,0.97,0.00,2.13,10.77,0.83,0.00,1.83,21.75,5.20,213.60,10.56,99.86,8.631
1788357230.527,266.000,343.7,10.06,14.36,22.59,12.83,1.06,14.24,2.50,0.00,0.96,0.00,2.21,25.83,0.72,0.00,1.78,13.20,4.76,234.57,10.56,99.86,2.193,10.00,6.78,22.55,10.63,1.06,16.71,2.78,80.00,0.97,0.00,2.20,22.00,0.71,0.00,1.78,24.07,4.76,234.51,10.56,99.86,8.645,10.01,0.93,22.64,10.76,1.06,7.43,2.50,0.00,0.97,0.00,2.19,20.47,0.71,0.00,1.79,25.51,4.74,233.51,10.56,99.86,8.138
1788357232.709,267.000,345.9,10.00,6.40,22.73,12.34,1.13,5.94,2.50,0.00,0.98,0.00,2.21,22.16,0.83,0.00,1.82,21.25,5.10,218.93,10.56,99.86,1.000,10.01,2.25,22.73,10.22,1.13,11.92,2.50,0.00,0.97,0.00,2.24,15.36,0.83,0.00,1.82,33.04,5.10,218.35,10.56,99.86,8.045,10.00,1.42,22.77,11.45,1.13,6.93,2.50,0.00,0.97,0.00,2.22,15.84,0.83,0.00,1.80,18.57,5.09,217.93,10.56,99.86,7.567
1788357235.038,268.000,348.2,10.00,9.56,22.55,9.42,1.12,34.64,2.50,0.00,0.97,0.00,2.19,9.95,0.84,0.00,1.88,15.43,4.94,225.18,10.56,99.86,0.454,9.91,4.44,22.31,10.25,1.10,1.56,2.78,80.00,0.97,0.00,2.18,8.19,0.83,0.00,1.88,19.14,4.94,225.03,10.56,99.86,7.345,10.00,0.93,22.64,10.96,1.12,32.01,2.50,0.00,0.97,0.00,2.17,9.54,0.83,0.00,1.88,3.77,4.93,224.40,10.56,99.86,7.017
1788357237.298,269.000,350.5,10.00,10.40,22.82,11.44,0.73,0.00,1.87,94.28,0.98,0.00,2.25,10.72,0.72,0.00,1.82,27.78,4.94,225.78,10.56,99.86,0.241,9.99,1.92,22.87,12.49,1.07,44.84,2.78,80.00,0.97,0.00,2.22,17.29,0.72,0.00,1.79,32.71,4.94,225.71,10.56,99.86,6.745,10.00,1.76,23.01,9.71,1.10,7.76,2.50,0.00,0.97,0.00,2.21,16.58,0.71,0.00,1.82,24.73,4.95,224.28,10.56,99.86,6.546
1788357239.566,270.000,352.7,10.00,12.91,22.77,12.46,0.77,0.00,1.67,0.00,0.97,0.00,2.22,14.28,0.81,0.00,1.78,19.69,5.02,220.86,10.56,99.86,0.171,10.00,2.38,22.64,11.31,1.11,29.47,2.50,0.00,0.97,0.00,2.19,8.49,0.83,0.00,1.79,28.16,5.02,219.40,10.56,99.86,5.886,10.00,0.64,22.55,10.42,1.13,23.11,2.50,0.00,0.97,0.00,2.22,21.61,0.83,0.00,1.79,18.86,4.99,203.00,10.56,99.86,5.776
1788357241.923,271.000,355.1,10.00,4.55,23.14,11.18,1.04,30.34,2.14,94.28,0.98,0.00,2.26,15.07,0.83,0.00,1.82,33.99,4.70,237.35,10.56,99.86,0.191,10.00,6.02,23.05,10.80,1.05,38.36,2.50,0.00,0.97,0.00,2.28,12.12,0.71,0.00,1.82,24.51,4.70,237.94,10.56,99.86,5.285,10.00,1.43,23.09,10.43,1.06,24.03,2.50,0.00,0.97,0.00,2.26,20.47,0.71,0.00,1.82,37.67,4.70,236.16,10.56,99.86,5.176
1788357244.174,272.000,357.3,10.17,8.74,23.05,10.91,1.68,200.13,3.33,100.00,0.98,0.00,2.24,16.82,0.83,0.00,1.94,11.78,5.03,221.47,10.56,99.86,0.121,10.06,5.88,23.09,10.66,1.12,13.85,2.50,0.00,0.98,0.00,2.24,19.26,0.83,0.00,1.84,25.92,5.01,221.01,10.56,99.86,4.585,10.00,2.64,22.96,10.30,1.12,18.84,2.50,0.00,0.98,0.00,2.23,15.84,0.83,0.00,1.82,37.57,5.02,221.09,10.56,99.86,4.506
1788357246.561,273.000,359.7,9.98,8.13,23.23,11.01,1.08,6.69,3.33,100.00,0.97,0.00,2.25,23.15,0.71,0.00,1.83,13.20,4.69,237.86,10.56,99.86,0.050,10.03,10.86,23.09,11.04,1.08,5.39,2.50,0.00,0.97,0.00,2.19,10.95,0.71,0.00,1.84,11.78,4.69,238.04,10.56,99.86,4.085,10.00,1.28,23.23,10.08,1.04,28.56,2.50,0.00,0.98,0.00,2.20,9.95,0.71,0.00,1.81,26.13,4.69,237.64,10.56,99.86,3.893
1788357248.858,274.000,362.0,10.01,7.39,23.61,10.89,1.45,236.58,2.78,80.00,0.98,0.00,2.29,17.75,0.84,0.00,1.87,22.23,4.85,228.94,10.56,99.86,0.050,10.02,2.47,23.37,11.61,1.10,9.75,2.50,0.00,0.98,0.00,2.26,22.69,0.84,0.00,1.87,21.25,4.85,229.13,10.56,99.86,3.235,10.00,1.05,23.37,11.06,1.45,236.59,2.78,80.00,0.98,0.00,2.28,19.70,0.83,0.00,1.85,32.17,4.85,227.92,10.56,99.86,2.943
1788357251.172,275.000,364.3,10.25,25.31,23.09,13.43,1.09,27.63,2.78,80.00,1.22,219.98,2.49,88.38,0.83,0.00,1.90,8.22,4.88,228.08,10.56,99.86,24.448,9.95,6.81,23.15,9.75,1.66,209.29,3.12,97.98,0.98,0.00,2.25,19.87,0.83,0.00,1.89,4.99,4.88,228.04,10.56,99.86,2.462,9.99,2.90,23.01,11.27,2.21,14.49,3.89,90.35,0.97,0.00,2.25,7.68,0.71,0.00,1.81,31.16,4.88,227.92,10.56,99.86,2.134
1788357253.580,276.000,366.7,10.00,5.00,23.79,12.99,1.53,223.00,3.12,97.98,0.96,0.00,2.58,81.06,0.70,0.00,1.85,23.17,4.62,240.84,10.56,99.86,23.938,10.01,7.80,23.74,10.43,1.03,8.00,3.12,97.98,0.97,0.00,2.32,10.72,0.70,0.00,1.85,21.75,4.63,240.74,10.56,99.86,1.815,10.01,2.49,23.57,10.76,1.03,7.67,3.33,100.00,0.98,0.00,2.30,10.34,0.72,0.00,1.78,26.40,4.62,240.48,10.56,99.86,1.452
1788357255.851,277.000,369.0,10.06,3.27,23.33,10.44,1.10,23.50,2.78,80.00,0.96,0.00,2.28,14.56,0.84,0.00,1.79,38.51,4.95,223.07,10.56,99.86,23.273,10.00,4.92,23.47,10.82,1.09,9.47,2.50,0.00,0.97,0.00,2.30,14.25,0.84,0.00,1.79,40.31,4.95,223.47,10.56,99.86,1.071,10.05,2.89,23.33,10.54,1.09,1.44,2.50,0.00,0.97,0.00,2.25,10.20,0.83,0.00,1.87,15.43,4.95,222.48,10.56,99.86,0.524
1788357258.302,278.000,371.5,10.01,3.31,23.59,11.09,1.04,21.88,2.50,0.00,0.96,0.00,2.27,18.11,0.70,0.00,1.84,40.84,4.51,246.44,10.56,99.86,22.283,10.01,8.98,23.55,10.46,1.01,7.15,2.50,0.00,0.98,0.00,2.29,26.38,0.71,0.00,1.86,35.83,4.51,246.69,10.56,99.86,0.262,10.00,5.87,23.69,10.10,0.69,0.00,2.22,86.60,0.97,0.00,2.28,14.25,0.71,0.00,1.84,32.71,4.61,248.37,10.56,99.86,0.312
1788357260.604,279.000,373.8,10.00,4.98,23.69,10.20,1.08,21.43,2.50,0.00,0.96,0.00,2.29,14.70,0.84,0.00,1.78,36.71,4.89,227.81,10.56,99.86,21.576,10.01,5.98,23.83,10.72,0.54,0.00,1.87,188.56,0.98,0.00,2.34,18.11,0.83,0.00,1.79,36.81,4.88,226.40,10.56,99.86,0.050,10.02,2.79,23.79,10.17,0.50,0.00,1.88,94.28,0.98,0.00,2.32,5.92,0.84,0.00,1.78,27.78,4.88,226.98,10.56,99.86,0.200
1788357262.982,280.000,376.1,10.00,5.92,23.23,9.59,1.08,64.93,2.50,0.00,0.96,0.00,2.23,9.95,0.71,0.00,1.84,23.17,4.80,231.94,10.56,99.86,20.939,9.97,9.09,23.33,10.74,2.15,38.93,4.17,80.00,0.98,0.00,2.27,12.45,0.71,0.00,1.84,26.40,4.80,231.93,10.56,99.86,0.000,10.00,3.35,23.33,11.33,0.00,0.00,1.88,94.28,0.98,0.00,2.27,14.97,0.71,0.00,1.84,13.60,4.79,231.68,10.56,99.86,0.121
1788357265.379,281.000,378.5,10.01,5.44,23.93,10.03,1.03,25.82,2.50,0.00,0.96,0.00,2.30,9.17,0.71,0.00,1.78,10.50,4.65,239.00,10.56,99.86,20.232,10.02,4.45,23.88,10.56,2.02,22.12,5.00,0.00,0.97,0.00,2.35,10.34,0.71,0.00,1.77,11.31,4.65,239.11,10.56,99.86,0.071,10.00,0.90,23.83,11.58,2.06,27.48,5.00,0.00,0.97,0.00,2.36,14.70,0.83,0.00,1.83,24.07,4.65,238.58,10.56,99.86,0.121
1788357267.705,282.000,380.9,10.01,2.39,23.64,10.03,1.13,32.86,2.50,0.00,0.97,0.00,2.25,9.95,0.83,0.00,1.76,29.63,4.98,223.71,10.56,99.86,19.777,10.38,23.38,24.03,12.69,1.11,422.86,3.33,152.75,0.96,0.00,2.28,15.62,0.83,0.00,1.76,29.63,4.99,223.09,10.56,99.86,23.727,10.00,3.59,23.74,10.13,2.22,25.96,5.00,0.00,0.97,0.00,2.26,21.42,0.83,0.00,1.84,23.17,4.98,223.05,10.56,99.86,0.121
1788357270.137,283.000,383.3,10.00,2.47,23.83,9.83,1.02,33.61,2.50,0.00,0.92,0.00,2.30,19.67,0.71,0.00,1.79,22.23,4.59,243.57,10.56,99.86,19.277,10.01,4.95,24.05,12.19,2.06,39.07,3.89,139.97,0.96,0.00,2.29,17.29,0.72,0.00,1.79,24.51,4.59,226.33,10.56,99.86,23.579,10.41,22.28,24.29,11.31,1.32,285.12,3.89,90.35,1.61,415.77,2.77,144.39,0.71,0.00,1.78,10.50,4.60,242.65,10.56,99.86,24.019
1788357272.397,284.000,385.6,10.00,1.77,23.47,9.81,1.07,10.70,2.50,0.00,0.97,0.00,2.29,20.98,0.83,0.00,1.77,31.16,4.91,226.71,10.56,99.86,18.677,10.03,4.52,23.57,9.74,1.07,19.30,3.89,90.35,0.94,0.00,2.35,11.83,0.83,0.00,1.78,31.04,4.91,226.59,10.56,99.86,23.004,10.00,3.66,23.83,11.69,2.15,11.18,3.89,90.35,0.97,0.00,2.82,140.50,0.83,0.00,1.77,29.93,4.91,226.24,10.56,99.86,23.765
1788357274.896,285.000,388.1,10.00,1.87,23.74,10.46,1.02,38.53,2.50,0.00,0.95,0.00,2.28,22.36,0.71,0.00,1.76,31.72,4.59,242.01,10.56,99.86,17.905,10.00,1.91,23.79,9.62,1.02,34.83,2.50,0.00,0.94,0.00,2.23,28.98,0.71,0.00,1.76,31.72,4.59,242.72,10.56,99.86,22.086,10.01,1.94,23.79,10.56,1.02,25.77,3.33,100.00,0.95,0.00,2.26,24.74,0.71,0.00,1.79,25.51,4.58,240.80,10.56,99.86,22.841
