timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787757722.009966518,panther4_controller,43.30%,138.6MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757724.025552328,panther_controller,45.25%,137.3MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757724.025552328,panther2_controller,46.98%,138.5MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757724.025552328,panther3_controller,49.30%,137.7MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757724.025552328,panther4_controller,57.17%,140.2MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757726.041573054,panther_controller,55.13%,137MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757726.041573054,panther2_controller,43.96%,138.1MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757726.041573054,panther3_controller,51.04%,137.4MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757726.041573054,panther4_controller,53.17%,139.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757728.059396178,panther_controller,49.35%,137.4MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757728.059396178,panther2_controller,43.97%,137.8MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757728.059396178,panther3_controller,49.47%,137.6MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757728.059396178,panther4_controller,52.57%,139.7MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757730.077836451,panther_controller,42.14%,137.2MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757730.077836451,panther2_controller,39.83%,137.8MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757730.077836451,panther3_controller,56.83%,137.8MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757730.077836451,panther4_controller,60.76%,140.3MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757732.096007468,panther_controller,31.97%,138.2MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757732.096007468,panther2_controller,60.07%,138.3MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757732.096007468,panther3_controller,59.81%,138.4MiB / 31.05GiB,0B / 0B,0B / 975kB,56
1787757732.096007468,panther4_controller,51.73%,140.3MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757734.115296630,panther_controller,42.37%,138.9MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757734.115296630,panther2_controller,55.22%,138.4MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757734.115296630,panther3_controller,50.45%,139.9MiB / 31.05GiB,0B / 0B,0B / 975kB,57
1787757734.115296630,panther4_controller,52.51%,140.5MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757736.131146385,panther_controller,41.23%,138.7MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757736.131146385,panther2_controller,51.96%,139.1MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757736.131146385,panther3_controller,57.70%,140.3MiB / 31.05GiB,0B / 0B,0B / 975kB,57
1787757736.131146385,panther4_controller,53.21%,140.6MiB / 31.05GiB,0B / 0B,0B / 979kB,56
1787757738.149291698,panther_controller,42.27%,138.9MiB / 31.05GiB,0B / 0B,0B / 963kB,57
1787757738.149291698,panther2_controller,47.37%,139MiB / 31.05GiB,0B / 0B,0B / 971kB,55
1787757738.149291698,panther3_controller,54.81%,140.8MiB / 31.05GiB,0B / 0B,0B / 983kB,57
