timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1788355589.966500557,panther2_controller,28.86%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355589.966500557,panther3_controller,26.16%,127.5MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355591.980454567,panther_controller,28.29%,127.2MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355591.980454567,panther2_controller,30.78%,124.8MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355591.980454567,panther3_controller,27.08%,126.8MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355593.993419311,panther_controller,22.88%,127.2MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355593.993419311,panther2_controller,25.59%,124.9MiB / 31.05GiB,0B / 0B,0B / 1.02MB,55
1788355593.993419311,panther3_controller,23.23%,126.9MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355596.006731403,panther_controller,32.89%,127.3MiB / 31.05GiB,0B / 0B,0B / 1.02MB,56
1788355596.006731403,panther2_controller,32.42%,125MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
1788355596.006731403,panther3_controller,27.82%,127.1MiB / 31.05GiB,0B / 0B,0B / 1.03MB,55
