wall_time,sim_time,elapsed_s,panther/cmd_vel_nav_hz,panther/cmd_vel_nav_jitter_ms,panther/cmd_vel_nav_sim_hz,panther/cmd_vel_nav_sim_jitter_ms,panther/amcl_pose_hz,panther/amcl_pose_jitter_ms,panther/amcl_pose_sim_hz,panther/amcl_pose_sim_jitter_ms,panther/plan_hz,panther/plan_jitter_ms,panther/plan_sim_hz,panther/plan_sim_jitter_ms,panther/local_costmap_hz,panther/local_costmap_jitter_ms,panther/local_costmap_sim_hz,panther/local_costmap_sim_jitter_ms,panther/velodyne_filtered_hz,panther/velodyne_filtered_jitter_ms,panther/velodyne_filtered_sim_hz,panther/velodyne_filtered_sim_jitter_ms,panther/path_length_m,panther2/cmd_vel_nav_hz,panther2/cmd_vel_nav_jitter_ms,panther2/cmd_vel_nav_sim_hz,panther2/cmd_vel_nav_sim_jitter_ms,panther2/amcl_pose_hz,panther2/amcl_pose_jitter_ms,panther2/amcl_pose_sim_hz,panther2/amcl_pose_sim_jitter_ms,panther2/plan_hz,panther2/plan_jitter_ms,panther2/plan_sim_hz,panther2/plan_sim_jitter_ms,panther2/local_costmap_hz,panther2/local_costmap_jitter_ms,panther2/local_costmap_sim_hz,panther2/local_costmap_sim_jitter_ms,panther2/velodyne_filtered_hz,panther2/velodyne_filtered_jitter_ms,panther2/velodyne_filtered_sim_hz,panther2/velodyne_filtered_sim_jitter_ms,panther2/path_length_m,panther3/cmd_vel_nav_hz,panther3/cmd_vel_nav_jitter_ms,panther3/cmd_vel_nav_sim_hz,panther3/cmd_vel_nav_sim_jitter_ms,panther3/amcl_pose_hz,panther3/amcl_pose_jitter_ms,panther3/amcl_pose_sim_hz,panther3/amcl_pose_sim_jitter_ms,panther3/plan_hz,panther3/plan_jitter_ms,panther3/plan_sim_hz,panther3/plan_sim_jitter_ms,panther3/local_costmap_hz,panther3/local_costmap_jitter_ms,panther3/local_costmap_sim_hz,panther3/local_costmap_sim_jitter_ms,panther3/velodyne_filtered_hz,panther3/velodyne_filtered_jitter_ms,panther3/velodyne_filtered_sim_hz,panther3/velodyne_filtered_sim_jitter_ms,panther3/path_length_m
1788355719.075,305.000,292.0,10.00,2.49,25.86,12.16,1.01,20.39,2.78,80.00,0.97,0.00,2.42,28.07,0.71,0.00,1.83,22.94,4.56,244.51,10.56,99.86,14.161,9.99,2.40,25.55,11.07,1.01,17.82,2.78,80.00,0.97,0.00,2.50,31.62,0.71,0.00,1.85,22.86,4.56,244.51,10.56,99.86,15.113,10.00,1.08,25.25,10.95,1.01,19.49,2.50,0.00,0.96,0.00,2.50,25.92,0.71,0.00,1.76,13.06,4.56,243.70,10.56,99.86,19.998
1788355721.735,306.000,294.6,10.00,5.84,25.35,11.65,0.93,0.00,2.50,0.00,0.97,0.00,2.46,32.30,0.71,0.00,1.83,21.25,4.26,269.84,10.56,99.86,13.627,9.98,4.64,25.91,12.32,0.92,0.00,2.50,0.00,0.98,0.00,2.51,27.87,0.71,0.00,1.83,11.47,4.26,269.66,10.56,99.86,14.301,10.00,0.66,25.65,11.34,0.92,0.00,2.50,0.00,0.95,0.00,2.42,28.35,0.71,0.00,1.82,26.40,4.26,268.42,10.56,99.86,19.145
1788355724.234,307.000,297.1,10.01,5.19,25.71,11.75,1.01,0.00,2.50,0.00,0.97,0.00,2.46,26.00,0.71,0.00,1.87,11.31,4.67,246.33,10.56,99.86,12.674,10.00,0.95,25.91,11.69,1.02,0.00,2.50,0.00,0.96,0.00,2.56,23.22,0.72,0.00,1.86,6.80,4.67,245.75,10.56,99.86,13.701,10.00,1.06,25.71,10.75,1.01,0.00,2.50,0.00,0.98,0.00,2.51,14.56,0.71,0.00,1.81,17.28,4.67,245.02,10.56,99.86,18.545
1788355726.873,308.000,299.8,9.99,5.11,25.71,11.96,0.92,0.00,2.50,0.00,0.97,0.00,2.49,20.69,0.71,0.00,1.80,12.36,4.30,266.37,10.56,99.86,12.136,9.99,4.95,25.71,11.15,0.92,0.00,2.50,0.00,0.97,0.00,2.45,29.80,0.71,0.00,1.80,18.57,4.31,265.68,10.56,99.86,12.894,10.00,1.04,25.55,10.40,0.93,0.00,2.50,0.00,0.96,0.00,2.48,23.15,0.71,0.00,1.81,17.28,4.31,265.83,10.56,99.86,17.743
1788355729.392,309.000,302.3,10.04,1.95,25.71,11.32,0.97,0.00,2.50,0.00,0.97,0.00,2.52,14.18,0.71,0.00,1.87,9.80,4.45,257.57,10.56,99.86,11.286,10.00,0.69,25.71,11.70,1.30,258.45,2.78,80.00,0.97,0.00,2.53,18.97,0.71,0.00,1.87,11.47,4.43,255.36,10.56,99.86,12.300,10.01,1.04,25.76,10.61,0.98,0.00,2.50,0.00,0.96,0.00,2.51,21.42,0.71,0.00,1.85,6.80,4.43,256.64,10.56,99.86,17.187
1788355731.976,310.000,304.9,10.08,6.36,25.71,10.39,1.02,53.08,2.50,0.00,0.97,0.00,2.49,20.69,0.72,0.00,1.84,34.10,4.33,265.68,10.56,99.86,10.686,10.00,0.82,25.51,11.76,0.89,0.00,2.78,80.00,0.97,0.00,2.48,14.25,0.71,0.00,1.84,33.94,4.33,265.38,10.56,99.86,11.450,10.00,1.45,25.25,10.59,1.02,50.52,2.50,0.00,0.93,0.00,2.50,30.07,0.71,0.00,1.81,8.64,4.32,265.64,10.56,99.86,16.387
1788355734.564,311.000,307.5,10.00,1.53,25.91,11.06,0.97,0.00,2.50,0.00,0.96,0.00,2.53,16.82,0.71,0.00,1.89,9.43,4.52,253.94,10.56,99.86,9.836,10.00,3.14,25.71,10.12,0.96,0.00,2.50,0.00,0.97,0.00,2.53,15.88,0.71,0.00,1.89,6.80,4.52,253.87,10.56,99.86,10.861,10.00,1.14,25.71,11.72,1.27,261.24,2.78,80.00,0.97,0.00,2.49,30.38,0.71,0.00,1.88,17.99,4.52,253.95,10.56,99.86,15.784
1788355737.161,312.000,310.1,10.00,8.05,26.02,11.48,1.00,0.00,2.50,0.00,0.97,0.00,2.44,12.17,0.71,0.00,1.83,38.13,4.51,255.41,10.56,99.86,9.236,10.00,5.72,25.76,10.96,0.94,0.00,2.50,0.00,0.96,0.00,2.54,24.61,0.71,0.00,1.83,34.92,4.51,255.27,10.56,99.86,9.959,10.00,1.34,25.71,12.60,1.37,265.43,3.12,97.98,0.96,0.00,2.45,13.27,0.71,0.00,1.82,19.69,4.51,255.32,10.56,99.86,14.884
1788355739.796,313.000,312.7,10.00,6.05,26.16,10.33,0.92,0.00,2.50,0.00,0.97,0.00,2.53,16.08,0.71,0.00,1.92,19.14,4.29,268.48,10.56,99.86,8.386,10.00,1.88,26.05,12.46,0.94,0.00,2.50,0.00,0.97,0.00,2.51,23.24,0.71,0.00,1.91,17.28,4.28,267.53,10.56,99.86,9.376,10.01,1.50,26.26,12.17,0.92,0.00,2.78,80.00,0.94,0.00,2.52,23.95,0.71,0.00,1.90,6.80,4.30,266.89,10.56,99.86,14.332
1788355742.359,314.000,315.3,9.99,3.78,25.81,11.10,1.02,7.42,2.50,0.00,0.99,0.00,2.55,11.14,0.72,0.00,1.86,17.99,4.51,244.12,10.56,99.86,7.786,10.00,2.87,26.07,11.43,1.01,26.17,2.50,0.00,0.97,0.00,2.51,2.99,0.71,0.00,1.86,16.11,4.53,244.50,10.56,99.86,8.627,10.00,1.35,25.81,10.88,1.02,7.70,2.50,0.00,0.96,0.00,2.43,21.42,0.71,0.00,1.84,27.19,4.53,244.29,10.56,99.86,13.521
1788355744.990,315.000,317.9,10.01,1.38,26.02,11.88,0.99,0.00,2.50,0.00,0.97,0.00,2.56,14.84,0.71,0.00,1.87,21.75,4.47,258.32,10.56,99.86,7.036,10.00,1.82,25.76,10.18,0.92,0.00,2.50,0.00,0.96,0.00,2.55,9.93,0.63,0.00,1.79,12.36,4.47,258.40,10.56,99.86,8.123,10.01,1.28,25.86,10.76,1.00,0.00,2.50,0.00,0.97,0.00,2.49,28.62,0.71,0.00,1.87,33.36,4.47,258.38,10.56,99.86,12.971
1788355747.536,316.000,320.4,10.01,7.64,25.71,11.64,0.98,0.00,2.50,0.00,0.97,0.00,2.54,18.35,0.71,0.00,1.86,24.07,4.65,223.64,10.56,99.86,6.473,10.00,3.37,25.71,10.75,0.98,0.00,2.50,0.00,0.97,0.00,2.46,14.56,0.71,0.00,1.76,6.80,4.64,246.59,10.56,99.86,7.344,10.01,0.96,25.76,9.93,0.98,0.00,2.50,0.00,0.97,0.00,2.47,20.27,0.71,0.00,1.86,23.63,4.64,223.83,10.56,99.86,12.167
1788355750.226,317.000,323.1,9.99,6.49,26.05,11.56,1.24,275.86,2.78,80.00,0.97,0.00,2.52,13.95,0.63,0.00,1.78,17.99,4.26,269.94,10.56,99.86,5.626,10.02,1.32,26.16,9.97,0.92,0.00,2.50,0.00,0.97,0.00,2.54,24.61,0.71,0.00,1.88,23.63,4.26,267.64,10.56,99.86,6.796,10.00,2.36,26.16,10.97,0.91,0.00,2.50,0.00,0.97,0.00,2.54,22.43,0.71,0.00,1.86,18.57,4.26,267.74,10.56,99.86,11.344
1788355752.809,318.000,325.7,10.00,6.00,26.21,10.88,0.97,0.00,2.78,80.00,0.97,0.00,2.55,19.27,0.71,0.00,1.78,29.27,4.74,220.52,10.56,99.86,4.988,10.00,1.89,26.21,8.28,0.97,0.00,2.50,0.00,0.97,0.00,2.56,20.65,0.71,0.00,1.87,24.07,4.74,220.29,10.56,99.86,5.976,9.99,1.15,26.21,11.57,1.06,0.00,2.50,0.00,0.95,0.00,2.58,13.24,0.72,0.00,1.88,18.18,4.74,219.52,10.56,99.86,10.808
1788355755.526,319.000,328.4,9.99,2.94,26.26,10.06,0.93,0.00,2.50,0.00,0.97,0.00,2.57,19.86,0.62,0.00,1.79,31.16,4.23,272.19,10.56,99.86,4.235,10.00,2.90,26.61,9.14,0.92,0.00,2.50,0.00,0.97,0.00,2.53,6.93,0.71,0.00,1.88,24.73,4.21,273.68,10.56,99.86,5.376,10.00,1.70,26.69,11.45,0.90,0.00,2.50,0.00,0.97,0.00,2.55,16.28,0.62,0.00,1.81,9.98,4.19,274.44,10.56,99.86,9.999
1788355758.115,320.000,331.0,10.02,0.98,26.42,10.57,1.00,0.00,2.50,0.00,0.97,0.00,2.60,3.58,0.71,0.00,1.85,31.16,4.48,255.75,10.56,99.86,3.735,10.00,1.45,26.61,9.75,0.99,0.00,2.50,0.00,0.97,0.00,2.57,14.22,0.72,0.00,1.88,14.24,4.48,255.36,10.56,99.86,4.606,10.00,0.74,26.77,11.83,0.95,0.00,2.50,0.00,0.95,0.00,2.54,16.70,0.71,0.00,1.81,8.64,4.48,255.16,10.56,99.86,9.488
1788355760.788,321.000,333.7,10.00,1.19,26.16,10.74,1.25,273.03,2.78,80.00,0.96,0.00,2.56,6.50,0.71,0.00,1.86,13.20,4.38,263.03,10.56,99.86,2.985,10.00,1.70,26.21,9.75,0.93,0.00,2.50,0.00,0.97,0.00,2.57,14.62,0.71,0.00,1.87,10.50,4.38,262.14,10.56,99.86,3.873,9.99,1.50,26.10,12.11,0.91,0.00,2.50,0.00,0.97,0.00,2.51,1.73,0.71,0.00,1.84,3.27,4.38,261.23,10.56,99.86,8.767
1788355763.454,322.000,336.4,9.98,4.17,26.26,9.23,1.92,33.77,3.89,90.35,0.98,0.00,2.58,12.13,0.71,0.00,1.82,27.78,4.34,265.70,10.56,99.86,1.990,9.98,1.66,26.66,9.96,0.91,0.00,2.50,0.00,0.97,0.00,2.59,14.66,0.72,0.00,1.84,28.47,4.33,264.94,10.56,99.86,3.373,10.03,1.62,26.71,12.89,0.92,0.00,2.50,0.00,0.97,0.00,2.57,16.89,0.71,0.00,1.82,14.24,4.34,264.25,10.56,99.86,8.361
1788355766.175,323.000,339.1,10.01,9.13,27.16,10.14,0.88,0.00,3.33,100.00,0.97,0.00,2.62,13.76,0.71,0.00,1.92,4.99,4.26,271.29,10.56,99.86,1.424,9.98,3.55,26.77,10.45,1.82,39.77,3.89,90.35,0.97,0.00,2.62,19.03,0.71,0.00,1.88,6.80,4.25,271.05,10.56,99.86,2.435,10.00,2.22,26.71,11.63,0.88,0.00,2.50,0.00,0.97,0.00,2.63,17.34,0.72,0.00,1.88,13.60,4.25,270.77,10.56,99.86,7.622
1788355768.904,324.000,341.8,9.99,3.42,27.16,11.27,0.97,0.00,2.50,0.00,0.97,0.00,2.68,13.00,0.72,0.00,1.85,20.40,4.34,265.93,10.56,99.86,0.545,10.07,5.28,27.05,10.55,1.23,285.33,4.44,66.14,0.97,0.00,2.62,18.17,0.71,0.00,1.85,22.86,4.33,265.15,10.56,99.86,1.778,10.00,1.71,26.71,10.22,0.97,0.00,2.50,0.00,0.98,0.00,2.63,19.27,0.71,0.00,1.84,9.80,4.33,265.42,10.56,99.86,6.822
1788355771.546,325.000,344.4,9.91,4.42,26.71,10.66,1.01,0.00,2.50,0.00,0.97,0.00,2.63,16.67,0.71,0.00,1.89,8.64,4.35,263.98,10.56,99.86,0.121,9.99,6.55,26.88,10.84,0.96,0.00,3.33,100.00,0.97,0.00,2.63,18.14,0.72,0.00,1.93,15.43,4.34,264.66,10.56,99.86,0.886,10.01,1.61,26.71,10.83,0.91,0.00,2.50,0.00,0.97,0.00,2.59,17.82,0.71,0.00,1.89,5.66,4.34,263.76,10.56,99.86,6.276
1788355774.256,326.000,347.2,10.02,6.31,26.71,11.26,1.79,53.85,2.22,327.87,0.97,0.00,2.57,11.70,0.63,0.00,1.82,33.99,4.28,267.03,10.56,99.86,0.000,9.96,9.52,26.55,11.90,0.93,0.00,2.50,0.00,0.97,0.00,2.63,16.67,0.64,0.00,1.87,22.23,4.28,267.27,10.56,99.86,0.262,10.00,1.16,26.71,10.28,0.97,0.00,2.50,0.00,0.97,0.00,2.63,13.00,0.71,0.00,1.84,32.17,4.29,267.51,10.56,99.86,5.661
1788355776.945,327.000,349.8,10.01,3.97,26.71,11.50,1.86,12.27,5.00,0.00,0.97,0.00,2.63,17.89,0.72,0.00,1.82,37.67,4.34,265.28,10.56,99.86,0.000,10.04,3.96,27.05,11.60,0.50,0.00,1.67,163.30,0.97,0.00,2.61,11.70,0.72,0.00,1.86,18.57,4.34,265.25,10.56,99.86,0.121,10.01,1.97,26.88,10.27,0.91,0.00,2.50,0.00,0.98,0.00,2.66,10.43,0.71,0.00,1.94,1.89,4.33,264.72,10.56,99.86,5.180
1788355779.721,328.000,352.6,10.52,21.44,27.72,12.54,0.87,0.00,3.89,90.35,1.42,317.26,3.02,112.15,0.71,0.00,1.92,16.76,4.22,271.94,10.56,99.86,23.774,10.02,7.35,27.27,10.38,1.77,44.16,2.22,259.81,0.97,0.00,2.64,12.50,0.71,0.00,1.90,13.20,4.22,271.59,10.56,99.86,0.071,10.00,1.02,27.11,10.43,0.95,0.00,2.50,0.00,0.97,0.00,2.64,14.40,0.71,0.00,1.92,7.54,4.22,271.34,10.56,99.86,4.361
1788355782.405,329.000,355.3,10.00,1.05,27.72,12.26,1.85,16.09,3.33,100.00,0.94,0.00,3.03,113.13,0.71,0.00,1.87,14.73,4.30,267.18,10.56,99.86,23.625,9.99,3.16,27.16,10.45,1.85,16.64,5.00,0.00,0.97,0.00,2.64,15.72,0.71,0.00,1.85,16.76,4.31,267.11,10.56,99.86,0.071,9.95,2.84,27.11,10.66,0.91,0.00,2.50,0.00,0.97,0.00,2.68,13.95,0.71,0.00,1.84,8.64,4.30,267.02,10.56,99.86,3.580
1788355785.188,330.000,358.1,10.00,12.75,27.16,11.63,0.87,0.00,3.75,94.28,0.98,0.00,2.59,23.27,0.70,0.00,1.89,11.78,4.22,273.50,10.56,99.86,23.075,10.60,21.25,27.72,12.26,0.88,0.00,3.89,90.35,1.09,110.45,2.76,39.57,0.72,0.00,1.83,16.11,4.22,271.44,10.56,99.86,23.994,10.00,1.46,27.16,11.14,1.19,198.32,2.78,80.00,0.98,0.00,2.63,12.13,0.71,0.00,1.82,11.47,4.22,267.35,10.56,99.86,3.064
1788355787.889,331.000,360.8,9.99,5.67,27.38,12.10,0.94,0.00,2.78,80.00,0.96,0.00,2.63,20.24,0.71,0.00,1.85,17.99,4.20,274.39,10.56,99.86,22.269,10.00,1.51,27.72,11.61,1.81,33.18,3.89,90.35,0.96,0.00,2.78,40.56,0.71,0.00,1.87,21.42,4.21,274.17,10.56,99.86,23.857,9.99,2.19,27.22,10.75,1.27,270.67,3.33,100.00,0.97,0.00,2.67,13.99,0.71,0.00,1.84,8.64,4.22,273.19,10.56,99.86,2.192
1788355790.717,332.000,363.6,10.00,10.32,27.56,11.44,0.83,0.00,2.50,0.00,0.94,0.00,2.68,28.44,0.62,0.00,1.83,19.69,4.12,278.90,10.56,99.86,21.544,10.01,3.35,27.83,10.44,0.84,0.00,3.89,90.35,0.96,0.00,2.65,22.82,0.62,0.00,1.88,23.63,4.12,279.28,10.56,99.86,23.054,10.00,0.93,27.89,10.65,0.84,0.00,2.78,80.00,0.97,0.00,2.72,21.53,0.63,0.00,1.79,14.73,4.12,279.65,10.56,99.86,1.354
1788355793.406,333.000,366.3,10.00,1.78,27.56,12.03,0.95,0.00,2.50,0.00,0.95,0.00,2.63,28.78,0.72,0.00,1.80,9.43,4.27,269.82,10.56,99.86,20.980,10.01,1.54,27.56,11.46,0.95,0.00,2.78,80.00,0.96,0.00,2.63,24.13,0.71,0.00,1.88,22.86,4.27,268.92,10.56,99.86,22.445,10.00,3.14,27.61,11.12,0.95,0.00,2.50,0.00,0.98,0.00,2.67,22.99,0.71,0.00,1.88,30.17,4.28,269.46,10.56,99.86,0.778
1788355796.254,334.000,369.2,10.01,6.18,27.61,11.48,0.84,0.00,2.50,0.00,0.95,0.00,2.60,20.86,0.63,0.00,1.78,11.47,4.14,278.37,10.56,99.86,20.146,10.00,1.92,27.72,11.93,0.85,0.00,2.50,0.00,0.96,0.00,2.64,16.28,0.62,0.00,1.93,4.99,4.14,277.93,10.56,99.86,21.709,10.00,2.24,27.72,11.38,0.59,0.00,2.22,86.60,0.99,0.00,2.68,15.47,0.50,0.00,1.87,33.94,4.14,277.70,10.56,99.86,0.383
1788355798.955,335.000,371.9,10.00,2.60,27.38,11.08,0.93,0.00,2.50,0.00,0.95,0.00,2.65,18.00,0.71,0.00,1.79,16.44,4.30,267.55,10.56,99.86,19.334,10.01,2.20,27.67,11.31,0.93,0.00,2.50,0.00,0.95,0.00,2.65,14.40,0.71,0.00,1.90,9.98,4.30,266.83,10.56,99.86,21.098,10.01,1.50,27.72,11.45,0.00,0.00,2.22,86.60,0.97,0.00,2.69,18.59,0.71,0.00,1.82,33.99,4.30,266.78,10.56,99.86,0.221
1788355801.805,336.000,374.7,10.00,5.63,27.72,12.29,0.83,0.00,2.50,0.00,0.98,0.00,2.67,23.54,0.62,0.00,1.82,11.47,4.05,285.10,10.56,99.86,18.810,10.00,2.93,27.72,10.30,0.83,0.00,2.50,0.00,0.96,0.00,2.63,12.90,0.71,0.00,1.91,12.36,4.04,284.77,10.56,99.86,20.606,9.99,2.10,27.83,10.56,0.83,0.00,2.50,0.00,0.97,0.00,2.69,18.14,0.71,0.00,1.96,9.43,4.04,284.33,10.56,99.86,0.100
1788355804.570,337.000,377.5,10.01,7.07,28.23,11.96,0.92,0.00,2.50,0.00,0.95,0.00,2.70,19.86,0.71,0.00,1.82,31.04,4.25,270.79,10.56,99.86,18.161,10.00,5.50,28.06,10.40,0.92,0.00,2.50,0.00,0.96,0.00,2.70,10.31,0.71,0.00,1.93,6.80,4.25,270.57,10.56,99.86,19.861,10.00,1.48,27.83,10.75,1.79,1.76,2.78,149.67,0.97,0.00,2.75,9.60,0.71,0.00,1.92,13.20,4.25,269.91,10.56,99.86,0.050
1788355807.437,338.000,380.3,10.00,9.46,28.06,10.77,0.85,0.00,2.50,0.00,0.98,0.00,2.75,18.76,0.50,0.00,1.82,31.04,3.98,289.52,10.56,99.86,17.539,10.02,3.19,28.17,11.49,0.84,0.00,2.50,0.00,0.97,0.00,2.72,8.54,0.63,0.00,1.89,25.92,3.98,288.82,10.56,99.86,19.155,10.03,1.37,28.17,11.79,1.71,19.34,5.00,0.00,0.98,0.00,2.75,17.05,0.62,0.00,1.82,9.80,3.98,289.17,10.56,99.86,0.050
1788355810.146,339.000,383.0,10.01,2.87,27.72,11.01,0.94,0.00,2.50,0.00,0.97,0.00,2.71,22.99,0.71,0.00,1.84,10.50,4.35,264.18,10.56,99.86,17.047,10.01,3.56,27.72,11.07,0.93,0.00,2.50,0.00,0.96,0.00,2.68,12.24,0.71,0.00,1.81,14.24,4.35,263.71,10.56,99.86,18.721,10.00,1.60,27.72,10.53,1.85,9.58,5.00,0.00,0.97,0.00,2.75,17.42,0.71,0.00,1.89,18.18,4.35,264.05,10.56,99.86,0.000
1788355813.057,340.000,386.0,10.01,10.71,27.72,11.33,0.85,0.00,2.50,0.00,0.97,0.00,2.71,18.00,0.62,0.00,1.89,8.22,3.97,289.85,10.56,99.86,16.332,10.00,2.01,28.06,11.35,0.85,0.00,2.50,0.00,0.94,0.00,2.71,15.51,0.62,0.00,1.83,16.11,3.97,286.80,10.56,99.86,18.045,10.01,4.43,28.40,11.70,1.69,0.98,3.89,90.35,0.95,0.00,2.85,35.54,0.63,0.00,1.83,13.60,3.97,289.83,10.56,99.86,27.647
1788355815.722,341.000,388.6,10.01,6.01,27.72,11.35,0.95,0.00,2.50,0.00,0.97,0.00,2.71,23.27,0.71,0.00,1.83,13.60,4.33,265.75,10.56,99.86,15.470,9.99,8.57,27.89,11.24,0.94,0.00,2.50,0.00,0.96,0.00,2.68,17.08,0.71,0.00,1.93,13.20,4.32,265.12,10.56,99.86,17.237,10.01,4.87,28.06,12.10,1.89,3.69,4.37,69.99,0.96,0.00,2.78,41.95,0.71,0.00,1.89,12.36,4.32,264.92,10.56,99.86,27.379
1788355818.684,342.000,391.6,10.02,5.87,28.06,11.67,0.81,0.00,2.50,0.00,0.97,0.00,2.75,27.48,0.63,0.00,1.84,16.97,3.86,297.73,10.56,99.86,14.697,10.00,11.48,28.06,11.52,0.81,0.00,2.50,0.00,0.97,0.00,2.71,20.77,0.62,0.00,1.87,32.71,3.86,297.66,10.56,99.86,16.434,10.00,5.14,28.11,11.87,0.81,0.00,3.33,100.00,0.95,0.00,2.65,27.29,0.50,0.00,1.87,16.44,3.86,297.47,10.56,99.86,26.539
1788355821.408,343.000,394.3,10.01,3.00,28.28,11.48,0.95,0.00,2.50,0.00,0.97,0.00,2.78,23.05,0.71,0.00,1.94,11.78,4.29,268.23,10.56,99.86,14.200,10.00,6.97,28.40,11.79,0.89,0.00,2.78,80.00,0.97,0.00,2.76,13.99,0.71,0.00,1.92,11.47,4.29,267.91,10.56,99.86,15.884,9.97,8.58,28.23,11.52,0.95,0.00,2.50,0.00,0.93,0.00,2.71,21.56,0.71,0.00,1.86,10.50,4.29,268.13,10.56,99.86,25.744
1788355824.355,344.000,397.3,9.98,9.37,28.23,10.38,0.81,0.00,2.50,0.00,0.95,0.00,2.77,18.31,0.62,0.00,1.88,17.99,3.93,292.89,10.56,99.86,13.447,10.00,7.44,28.23,10.81,0.86,0.00,2.78,80.00,0.97,0.00,2.72,17.05,0.50,0.00,1.90,13.20,3.92,292.91,10.56,99.86,15.176,10.07,7.34,28.46,11.70,0.82,0.00,2.50,0.00,0.93,0.00,2.68,17.05,0.62,0.00,1.84,11.31,3.92,288.37,10.56,99.86,25.294
1788355827.120,345.000,400.0,10.00,4.92,28.51,10.58,0.94,0.00,2.50,0.00,0.95,0.00,2.75,22.40,0.63,0.00,1.84,27.19,4.26,270.11,10.56,99.86,12.694,10.00,3.92,28.56,11.02,1.23,248.60,2.78,80.00,0.96,0.00,2.75,21.08,0.71,0.00,1.87,14.73,4.26,269.82,10.56,99.86,14.432,10.02,4.93,28.23,12.20,0.94,0.00,2.50,0.00,0.93,0.00,2.72,13.39,0.71,0.00,1.87,21.75,4.26,269.59,10.56,99.86,24.760
1788355830.071,346.000,403.0,10.06,4.16,28.79,11.49,0.83,0.00,2.50,0.00,0.97,0.00,2.78,20.08,0.62,0.00,1.85,27.78,3.90,294.45,10.56,99.86,12.000,10.00,5.88,28.34,11.59,0.83,0.00,2.78,80.00,0.98,0.00,2.78,20.08,0.63,0.00,1.86,15.08,3.90,293.93,10.56,99.86,13.671,10.03,5.27,28.67,12.46,0.83,0.00,2.50,0.00,0.95,0.00,2.69,11.14,0.62,0.00,1.87,33.36,3.91,293.87,10.56,99.86,24.079
1788355832.811,347.000,405.7,10.00,1.99,28.28,11.10,0.93,0.00,2.50,0.00,0.98,0.00,2.78,14.09,0.71,0.00,1.86,22.23,4.31,267.12,10.56,99.86,11.494,10.01,5.89,28.34,11.98,0.94,0.00,2.50,0.00,0.95,0.00,2.78,14.09,0.71,0.00,1.85,12.36,4.31,265.35,10.56,99.86,13.121,10.00,2.56,28.23,10.59,0.79,0.00,2.50,0.00,0.93,0.00,2.68,15.88,0.71,0.00,1.92,8.64,4.31,223.05,10.56,99.86,23.638
1788355835.816,348.000,408.7,10.02,6.52,28.73,11.16,0.81,0.00,2.50,0.00,0.98,0.00,2.81,23.46,0.62,0.00,1.87,13.20,3.93,293.53,10.56,99.86,10.731,10.00,3.29,28.85,11.40,0.81,0.00,2.50,0.00,0.97,0.00,2.78,24.13,0.63,0.00,1.87,16.11,3.92,293.19,10.56,99.86,12.413,10.01,4.16,28.56,10.71,0.81,0.00,2.50,0.00,0.95,0.00,2.75,30.29,0.62,0.00,1.89,9.98,3.93,293.28,10.56,99.86,22.892
1788355838.591,349.000,411.5,10.01,6.99,29.08,10.59,0.94,0.00,2.50,0.00,0.97,0.00,2.81,27.48,0.62,0.00,1.78,14.73,4.23,272.22,10.56,99.86,9.938,9.99,1.21,28.73,10.83,0.94,0.00,2.50,0.00,0.98,0.00,2.77,28.78,0.62,0.00,1.87,34.56,4.23,271.68,10.56,99.86,11.658,10.00,5.53,28.73,12.33,0.94,0.00,2.50,0.00,0.95,0.00,2.74,33.43,0.63,0.00,1.88,14.73,4.23,270.94,10.56,99.86,22.167
1788355841.552,350.000,414.5,10.01,3.47,28.56,9.92,0.81,0.00,2.50,0.00,0.97,0.00,2.80,23.10,0.62,0.00,1.83,24.07,3.92,293.73,10.56,99.86,9.264,10.05,2.79,28.73,11.82,0.82,0.00,2.50,0.00,0.97,0.00,2.80,31.03,0.63,0.00,1.82,27.78,3.91,293.19,10.56,99.86,10.958,10.02,4.68,28.96,12.53,0.82,0.00,2.50,0.00,0.96,0.00,2.76,28.69,0.50,0.00,1.87,14.73,3.92,293.49,10.56,99.86,21.574
1788355844.400,351.000,417.3,10.00,7.71,28.96,11.53,0.91,0.00,2.50,0.00,0.97,0.00,2.78,23.32,0.62,0.00,1.87,3.77,4.07,284.52,10.56,99.86,8.583,10.01,4.90,28.73,12.08,0.92,0.00,2.50,0.00,0.97,0.00,2.78,29.76,0.71,0.00,1.87,14.97,4.06,284.65,10.56,99.86,10.408,9.97,4.20,28.79,11.29,0.92,0.00,2.50,0.00,0.95,0.00,2.75,27.13,0.72,0.00,1.86,32.06,4.06,284.38,10.56,99.86,21.106
1788355847.357,352.000,420.3,10.00,1.98,29.12,11.93,0.81,0.00,2.50,0.00,0.98,0.00,2.83,29.22,0.50,0.00,1.88,3.27,3.94,294.22,10.56,99.86,8.173,10.01,4.73,29.02,11.75,0.82,0.00,2.50,0.00,0.98,0.00,2.82,30.42,0.63,0.00,1.88,16.11,3.93,293.66,10.56,99.86,9.749,10.00,11.10,29.06,11.43,0.81,0.00,2.50,0.00,0.96,0.00,2.78,29.61,0.62,0.00,1.86,32.06,3.93,293.63,10.56,99.86,20.501
