timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787507180.629515845,panther2_controller,34.86%,104.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507182.640131742,panther_controller,32.52%,104.8MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507182.640131742,panther2_controller,33.72%,104.9MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507184.649643175,panther_controller,30.80%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507184.649643175,panther2_controller,31.19%,104.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507186.661219657,panther_controller,32.20%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507186.661219657,panther2_controller,31.26%,104.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507188.671956317,panther_controller,34.31%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507188.671956317,panther2_controller,32.67%,104.4MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507190.679018597,panther_controller,30.40%,104.8MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507190.679018597,panther2_controller,29.30%,104.6MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507192.689061851,panther_controller,32.36%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507192.689061851,panther2_controller,29.86%,104.4MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507194.698939884,panther_controller,33.49%,104.7MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507194.698939884,panther2_controller,31.50%,104.6MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507196.708710765,panther_controller,31.04%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507196.708710765,panther2_controller,30.11%,104.7MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507198.719871320,panther_controller,30.32%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507198.719871320,panther2_controller,27.91%,104.3MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507200.730091793,panther_controller,31.73%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507200.730091793,panther2_controller,28.01%,104.6MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507202.739094109,panther_controller,34.69%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507202.739094109,panther2_controller,29.64%,104.4MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507204.748576535,panther_controller,32.81%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507204.748576535,panther2_controller,28.47%,104.6MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507206.758330528,panther_controller,31.72%,105MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507206.758330528,panther2_controller,29.36%,104.6MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507208.767585144,panther_controller,35.23%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507208.767585144,panther2_controller,33.75%,104.4MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507210.777193871,panther_controller,34.60%,105MiB / 31.05GiB,0B / 0B,0B / 999kB,55
1787507210.777193871,panther2_controller,33.11%,104.4MiB / 31.05GiB,0B / 0B,0B / 1MB,56
1787507212.786665545,panther_controller,31.27%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,55
