timestamp,name,cpu_perc,mem_usage,net_io,block_io,pids
1787410624.228814928,panther2_controller,33.01%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410626.236927182,panther_controller,33.21%,107.1MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410626.236927182,panther2_controller,32.79%,105MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410628.246110040,panther_controller,34.51%,107.4MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410628.246110040,panther2_controller,33.91%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410630.255005985,panther_controller,34.37%,107.3MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410630.255005985,panther2_controller,34.31%,105MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410632.265098340,panther_controller,30.75%,107.3MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410632.265098340,panther2_controller,31.90%,104.9MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410634.274778881,panther_controller,32.61%,107.1MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410634.274778881,panther2_controller,36.17%,105MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410636.286100328,panther_controller,33.76%,107.2MiB / 31.05GiB,0B / 0B,0B / 995kB,60
1787410636.286100328,panther2_controller,36.79%,105.1MiB / 31.05GiB,0B / 0B,0B / 999kB,56
1787410638.295669708,panther_controller,31.71%,107.1MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410638.295669708,panther2_controller,35.57%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410640.304407331,panther_controller,32.41%,107.2MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410640.304407331,panther2_controller,38.37%,105MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410642.315009274,panther_controller,33.23%,107.3MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410642.315009274,panther2_controller,36.78%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410644.324461496,panther_controller,29.31%,107.1MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410644.324461496,panther2_controller,30.72%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410646.334744338,panther_controller,32.39%,107.2MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410646.334744338,panther2_controller,33.32%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410648.343557201,panther_controller,32.27%,107MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410648.343557201,panther2_controller,32.77%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410650.354108785,panther_controller,32.66%,106.9MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410650.354108785,panther2_controller,31.29%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410652.363884996,panther_controller,35.37%,107.1MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410652.363884996,panther2_controller,33.47%,104.9MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410654.374450868,panther_controller,36.23%,107.1MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410654.374450868,panther2_controller,34.71%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410656.384729481,panther_controller,33.12%,107.1MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410656.384729481,panther2_controller,30.30%,104.7MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410658.394151839,panther_controller,33.62%,106.9MiB / 31.05GiB,0B / 0B,0B / 1MB,60
1787410658.394151839,panther2_controller,30.78%,104.8MiB / 31.05GiB,0B / 0B,0B / 1.01MB,56
1787410660.404225644,panther_controller,33.61%,106.9MiB / 31.05GiB,0B / 0B,0B / 1MB,60
